Unnamed: 0,label,tweet
20886,1,rt zeeemmge immedi becom biggest bitch im sick like need taken care lmao
20887,1,rt zeemonstaa thing much pussi
20888,1,rt zekncash ever ask patienc patienc amp pussi most patienc
20889,1,rt zekncash cant question snoop dogg og told us love hoe
20890,1,rt zerohedg full retard nar blame slow april sale winter weather
20891,0,rt tdd pov linux mock kernel gnuhurd system
20892,0,rt zoejoin your gonna trash talk pierc dont say front best friend
20893,1,rt eloqu state god hate tom coughlin ol ass fuckboy ass geriatr ass pussi ass
20894,1,rt pass bitch
20895,1,rt one follow sell pussi hop twitter like got moral class
20896,1,rt fuck bitch fuck everi nigga state
20897,1,rt spam bitch ass nigga rt hellondascal migo
20898,0,rt got basebal well coupl day till legend retir yanke
20899,1,rt commenc carpet bomb iraq soldier video execut jihadi tuni
20900,1,pussi whip follow kimkardashian tho kanyewest
20901,1,rtkillquana wonder much pussi justin bieber get
20902,1,rtin shit pussi joke youd end like rest show chicken shit mother fucker
20903,1,rt agre northkorea say barackobama look like monkey belong african zoo rofl
20904,0,rt thank captain itll never yanke
20905,1,raaaayciss bitch michell obama africanamerican vote democrat via
20906,1,rack citi bitch
20907,1,rais round real nicca decoy
20908,1,ralli sound good af ion hoe cant take ride
20909,1,rambo bout flex hoe
20910,0,ram gnarlsdarkley laker whole trash rt jordan hill trash play davi randl
20911,1,ran hous im kinda retard lol
20912,1,rand went full retard time ago senrandpaul isnt play game hes retard
20913,1,rap bitch prolli scare remi lol
20914,1,rape ho ben lol
20915,1,ratchet lol ass lol bitch
20916,1,raunchi ass hoe
20917,1,raunchi ass pussi action sakurako offer hole
20918,0,ravioli stuf wit lobster nd nice stuf clam eat betterthanamobst
20919,1,ray rice bitch
20920,1,ray rice bitch amp wife stupid stay side
20921,1,ray rice bitch xan lean one punch
20922,0,alexand skarsgard roommat declar hes sexi albino lizard dont know that sexi kinda
20923,0,reaaallli wish milk oreo lol
20924,1,read ut sexual assault case take back collegeil never forget walk would say dont run train hoesstraight troubl
20925,1,readi bounc dis bitch
20926,0,readi go get fri oreo
20927,1,real nigga bad bitch thing common your ignor fuck amp neither know your king queen
20928,0,real basketbal player get disappoint throw someth trash miss
20929,1,real bitch realli hungri wont argu bitch twitter straight flexin
20930,1,real love hard find bitch tri fake
20931,1,real nicca relat fuk nicca perpetr
20932,1,real nigga need real bitch somebodi chill
20933,1,real nigga let real bitch come
20934,1,real nigga let real bitch cum first
20935,1,real nigga speak bitch u better listen
20936,1,real nigga treat respect your pussi nigga
20937,1,real nig uck dont give uck dont
20938,1,real shit bitch want grape someth that differ
20939,1,real shit love eat pussi
20940,1,real talk realli aint fulli trust bitch sinc instagram twitter becam popular
20941,0,real talk bye nothin whole nfc south glad bag trash year none team chanc make playoff
20942,1,realli barnicl oj anthoni weiner mj clown show teabagg rich come msnbc want good rate morningjo
20943,1,realli aint nuttin cut bitch
20944,1,realli bitch
20945,1,realli bitch
20946,0,realli crave arroz con pollo habichuela right
20947,0,realli tempt let redneck side drink lot beer sing countri karaok
20948,1,realli wanna go bike downtown current lack sunglass cool happi prepar bitch face
20949,1,realli hour find paper work retard tarrant counti court suck wasteoftim
20950,0,reaper drone pinpoint jihadi john via mailonlin
20951,1,reathi phone jump gym finna cut bitch
20952,1,reathi scare thenna bitch
20953,1,receipt rt still rememb time lawrenc left vile voic mail angri call ho everyth lol
20954,1,red sox fan bitch loudest right field hitter exempt hit yanke yankeestadium
20955,1,red bitch dark skin friend callin talkin bout come get
20956,1,ref final call arm ball hoe didnt count hand ball mexico game k yesiamstillsalti
20957,0,regular joe rockin tha boat that us redneck yacht
20958,1,reina yoshii cock blow threesom hairi pussi
20959,0,rememb fear guid crippl
20960,1,rememb said faggot week sasuk reaffirm fli color
20961,1,rememb told yall bout cowork lookin coupl week back karma hoe got ass
20962,1,rememb would spank everyon meme war faggot
20963,1,rememb black girl number front shit im hungri stupid hoe
20964,1,reminiscin swinger day drove caddi bitch sport finger wave
20965,1,repeat bitch
20966,0,republican arent racist america racist democrat dont play token negro card
20967,0,rescu eleph calf look fuzzi intern fund anim welfar rehabilitati
20968,1,retweet spam faggot rt chickencoleman dick go
20969,0,rev charli rangel union stand damn like inflat rat
20970,0,review yank come militari histori unit state world war via breitbartnew
20971,0,rewrit tinker offici languag regard samesex relationship divorc remarriag etc noth set stone
20972,1,rick bitch thewalkingdead
20973,1,ricki bitch come
20974,1,ride ooo bitch nasti
20975,1,ride quad bitch
20976,1,ride wit old dude dis nicca bangin freshprinc summertim
20977,1,rihanna slay bitch
20978,1,rihanna must got holi grail pussi
20979,1,rihanna favorit thing white hous visit presid black solidar poke whiteynot wise
20980,1,rikanya ltltlt get bitch dm
20981,1,rise gonna get higher higher hip nip otherwis aint eat
20982,1,roll weed bitch shake ass hoe
20983,1,roll tide bitch
20985,1,roman cathol us trash give cathol europ bad name
20986,1,roman gta iv pussi
20987,1,ronni radk fuck fag fronz own ass
20988,1,ronni kamm pussi
20989,1,rosco would get jealous though bitch
20990,0,rose color glass guy
20991,0,roseann realli bum show woman note time chug zzzquil
20992,1,rose red orchid bigger dont tell yo daddi fuckin nigger vddie
20993,1,ross bitch respond
20994,1,ross got amber rose nake hoe aint loyal wiz
20995,1,ross text back twat
20996,0,rotherdam rapejihad coverup young girl sacrif altar polit correct favor pf paki pedo gang
20997,1,round hoe chitown
20998,1,row hoe curl girl plank skank deep cut slut quad broad pec sex
20999,1,roy hibbert trash unbeliev
21000,1,rt stop hoe sheesh want
21001,1,rt see walk think
21002,1,rt hdm everybodi block bitch
21003,0,rubi ugli bunga bunga
21004,0,rudi throw fastbal near chinno sweat crist duck giuliani campaign polit florida dog
21005,1,rule number one never pursu bitch da ova side
21006,1,rule number two dont trust nobodi especi bitch hooker bodi
21007,1,ruley bitch ry
21008,1,run ya spot smash ya hoe fuck ya couch
21009,1,run pussi like crash dummi
21010,1,run first hoe come
21011,1,run baldhead bitch thing
21012,1,run nigga dont want nigga need bad bitch that hotter
21013,1,runnin much game fuck around amp lap bitch
21014,1,run danger low cigarett bitch better last till monday tuesday
21015,0,russel martin miser season quiet good septemb yanke bluejay mlb
21016,1,russian roulett hoe
21017,1,rusti hoe bumpin needdanam
21018,1,horsenutsclark keep sane im cunt
21019,1,hoe wait goodnight text bitch pleas nigga dont love
21020,1,young bitch amp femal
21021,1,flow well varsiti soccer tomorrow yall play ironwood kick ass im pretti sure fag play samjalexand
21022,1,luus bitch dont fuck
21023,1,favorit nigger work plantat prettywarzon rememb next time ask watermelon dont steal
21024,1,fine bitch walmart melt ankl
21025,1,hoe tonight ol hate ass
21026,1,real bitch
21027,1,dat bitch ass nigga alabama wanna kill goodlucc
21028,1,ace boon yeahhdo one real girl campus youmynigga
21029,0,mom came home taco browni
21030,1,old hoesso new hoe
21031,1,homi niggah stay make bomb food high af
21033,1,see told yall nikko hold ass bitch aint got upper bodi strength
21034,1,send yall bitch ass fish us rt ikesizzl aint beat san antonio season dont wanna play nigguh straightup
21035,1,shit rt want bitch bad id eat front
21036,1,sir pleas go text mexican bitch im finna deal witcho childish ass
21037,1,smh mayb dont wanna actual whore rt lalageminiland wet pussi shouldnt dri purs
21038,0,snl mock entir obama tenur ebola skit hot air
21039,0,somebodi pleas bring hotel room hire someth realgt work hard somebodi throw trash iwantout
21040,1,soo guy tweet bullshit bitch stupid want stupid doesnt want u
21041,1,stfu bori fagjo rt maxinbetha caus faggot make sens right rt channymaraj bran prolli real nurtur lol
21042,1,stop text hoe good morn
21043,1,swag bitch im serious
21044,1,sad girl look kim much like damn got famous hoe make sex tape need find better role model
21045,1,sadboy bitch worldwide
21046,1,said mean bitch
21047,1,sakurako leg spread wide take big cock deep
21048,0,saltin cracker dinner lol sad lyfe
21049,1,salut rt rt shvkxir spit chest like nasti bitch
21050,1,salut real nicca
21051,1,sam hand easili doubt million year least favorit charact littl bitch freaksandgeek
21052,1,sam bitch ronni got fight
21053,1,bitch face bout couldnt bitch dick
21054,1,hoe said couldnt get tryna kick
21055,1,hoe ass tonight gonna sing jesus love morn
21056,1,nicca tryna around nicca use
21057,1,peopl bitchin jetpack shit aw count day come buncha fag
21058,1,reason u look like anthoni davi eyebrowsryanhslick fuck nigger act differ girl around
21059,1,shit rt bm tho vianawf ex wanna go fuck enemi may god aint hoe
21060,1,rt tyleriam back found listen mad real hip hop zero bitch sight
21061,0,sapet che vi odio ho finito
21062,1,savag fuck right shirti cunt
21063,0,saw pick dime floor toe appar monkey toe gene strong one
21064,1,saw vine kobe call dwight howard bitch ass nigga
21065,0,saw browni kitchen counter bit one immedi surg pain spice hit tongu chili flake eff brian
21066,1,saw dog humpin femal dog day femal wait outsid door quick hook dog get bitch
21067,1,saw bad bitch today lilmarieee
21068,1,saw littl freshman ho look like spike dog collar stupidest shit ever everytim saw said sexi lmao
21069,1,saw three grown men motorcycl amp bitch bare move lmao hell
21070,1,say im wrong treat pussi right
21071,1,say rt marcussuprem alotta bitch standard nigga outta yall leagu
21072,1,say confront pussi fuck
21073,1,say hoe ou even im hoe tell em
21074,1,say fuccn name hoe
21075,1,say fuck name hoe
21076,1,say ya want im singl opportun dick ass pussi time ima take
21077,1,say want mileycyrus bitch pipe
21078,1,say love bitch much ill kill yo ass front
21079,1,say love bitch much ill kill right front
21080,1,saya natsukawa get pussi fuck lick two
21081,1,scandal negro bed wench fairytal propaganda via youtub must see hebrew daughter zion
21082,1,scari bitch twitter never nigga crush alway oomf shit
21083,0,school schoo scho sch sc st sta stay stay h stay ho stay hom stay home
21084,1,school ghetto fuck
21085,1,school suck dick hoe attend
21086,1,scientist recent discov bitch fact trippin
21087,0,scott brook find new way flip bird game know right move idontcar kdstreak imsad
21088,1,scott told work today want come get drunk seduc ill kill bitch
21089,1,scrappi got hoe em stage wonder mani audienc
21090,1,scrappi mom run bitch away
21091,1,scream like lil bitch
21092,1,scream money hoe nigga aint fuck shit
21093,1,sean kingston look like facebook dyke
21094,1,search term obama twinki get bunch peopl rehash hand joke idea hostess fail
21095,1,seasid smell like stank ass pussi
21096,1,seattl mayor elect year choic bunch women nonwhit faggotsfag lover
21097,0,sebastian high cat nip rn
21098,1,second time gentrifi bitch got nerv morn
21099,1,secondari play like hoe
21100,1,second end what gonna pull trigger bitch
21101,1,second end what gonna pull trigger bitch
21102,1,see ima stop get twitter argu trait fuck
21103,1,see bitch ruin sport kobe dont play damn footbal either look mention stupid ya momma hoe
21104,0,see ride sunset color tv screen tnt acdc
21105,1,see nig officialccan today somebodi understand music like
21106,1,see nigga mad hoe go
21107,0,see jumbotron jig
21108,1,see two bitch cluuuuub live
21109,1,see paid bitch pay attent broke never mention fuck em keep strict pimpin
21110,1,see pussi need gun
21111,1,see fag hour
21112,1,see tron side bitch
21113,1,seegt fine linegt kill faggot doesnt chang sourc creation stupid peopl overbreedinggt periodgt
21114,1,see alreadi know faggot lmao
21116,0,see anoth basebal team make wanna book yanke trip right
21117,1,see elder queer coupl marri realli emot get live final year equal digniti
21118,1,see mani basic bitch rn
21119,1,see ugli bitch get pregnant let know nigga swill fuck anyth pussi alcohol longer excus press
21120,1,seem like da color folk gettin da way late sayin
21121,1,seen glo eat twat stage watch shit get eaten middl popul concours aint mistaken
21122,1,seen bitch got man scheme low
21123,1,seen nicca come seen nicca fall
21124,0,sell ex lax browni front meijer pregnant women goodde
21125,1,senat tedcruz anchor babi go back came natur born canadian
21126,1,send emojii ill tweet pussi
21127,1,send bitch smiley face bitch love smiley face
21128,1,sendin link wishi washi old hoe
21129,1,senior privileg bitch
21130,0,sent idea voem seem wanna hold testingdril nice weather need run mock incid bad weather night
21131,0,serious question mani countri song mention honkey tonk
21132,1,serious question white boy pull bitch bumpin
21133,1,serious your live someon place free least could help keep clean ratchet lazi hoe
21134,0,serious read thriller like book spook horror movi bookgeek
21135,1,serious retard realli funni word
21136,1,sesh nword say like white kid yes kush betta u whore pleas kill yo self fool bitch ass
21137,1,sessi bitch real homi unlik gabbi
21138,1,seven digit nigga two comma hoe
21139,0,sew also requir isi jihadi girl keep men cloth present isisfemin
21140,1,sex reward relationship nigga never done anyth whatsoev yet still give pussysmh
21141,1,sex whoever want whenev want nah girl give good pussi time
21142,1,sexi japanes slut finger toy pussi step squirt juic
21143,1,sexi ass yellow bone
21144,1,sexi bitch lame nigguh
21145,1,sgp still bitch dms
21146,1,sht rt diponlin k michell apart baltimor twitter shed one hoe say shes celib smh
21147,0,shade eric chavez past gold glove yanke oakland
21148,1,shantrel tryna fight bitch da clinic n shut wanna wait til uh bitch sick tri bump
21149,1,shara fuck ya pussi know meant mf
21150,1,sharkeisha isnt dead your retard lop
21151,1,shave pussi ho get serious anal
21152,1,shawti pussi wet dope drippn wet
21153,0,may dumb stump even sarah mock obama
21154,1,bad bitch period didnt get big ass implant fucc
21155,1,bird shit disrespect ran outsid n left man get boss
21156,1,dirti bitch dotn doubt
21157,1,dyke one side head fade
21158,1,hoe caus boyfriend want scari caus dont talk shit like yall ugli caus dont like grow
21159,1,true boss bitch respect
21160,1,actin around u cuz use thing u cant suppli fuckin wit meecuz mrhe aint shit first take niqqa bitch
21161,1,actin like hoe dont want id rather smoke marijuana
21162,1,real shit n stay chill shit besid nicca one chill wit
21163,1,think throw pussi back good throw ya nut process
21164,1,hoe summer soon fall weather hit shell probabl forget good girl that cycl
